toilet_id,borehole_id,distance_m
160696,govbh_009,82.1833708904102
148299,govbh_009,92.52917930627017
159193,govbh_009,67.32725511595335
159194,govbh_009,67.32725511595335
159195,govbh_009,67.32725511595335
159203,govbh_009,67.32725511595335
159204,govbh_009,67.32725511595335
159205,govbh_009,67.32725511595335
148287,govbh_009,63.01059401390018
162813,govbh_009,63.01059401390018
179021,govbh_005,98.20660660860571
179021,govbh_018,98.20660660860571
179675,govbh_005,76.5710516771914
179675,govbh_018,76.5710516771914
179209,govbh_005,98.32279549795874
179209,govbh_018,98.32279549795874
179213,govbh_005,93.1290200184242
179213,govbh_018,93.1290200184242
179224,govbh_005,86.02451620357537
179224,govbh_018,86.02451620357537
179216,govbh_005,82.29288940574111
179216,govbh_018,82.29288940574111
179219,govbh_005,72.28962250161828
179219,govbh_018,72.28962250161828
179218,govbh_005,57.20490854173256
179218,govbh_018,57.20490854173256
179220,govbh_005,47.811298333073076
179220,govbh_018,47.811298333073076
179217,govbh_005,53.55695348306781
179217,govbh_018,53.55695348306781
179221,govbh_005,34.179971039416124
179221,govbh_018,34.179971039416124
179229,govbh_005,88.86353711778871
179229,govbh_018,88.86353711778871
179226,govbh_005,95.60249676484267
179226,govbh_018,95.60249676484267
179239,govbh_005,99.91432505423914
179239,govbh_018,99.91432505423914
179228,govbh_005,72.7328936166923
179228,govbh_018,72.7328936166923
179222,govbh_005,38.32990546618677
179222,govbh_018,38.32990546618677
179210,govbh_005,87.23711045932069
179210,govbh_018,87.23711045932069
179223,govbh_005,36.5840752912162
179223,govbh_018,36.5840752912162
179211,govbh_005,87.25239116229326
179211,govbh_018,87.25239116229326
179195,govbh_005,76.26833820189827
179195,govbh_018,76.26833820189827
179194,govbh_005,84.53722351564504
179194,govbh_018,84.53722351564504
154372,govbh_023,95.44485057800341
154477,govbh_023,44.47938265265226
154481,govbh_023,53.51091433468372
154482,govbh_023,63.98195344415303
154483,govbh_023,70.21757422786737
154484,govbh_023,49.01260070165546
154491,govbh_023,80.5630904284408
270405,govbh_020,55.64066341366108
275861,govbh_020,70.9913456592687
275506,govbh_020,62.587903039996725
275599,govbh_020,83.98307996467122
275825,govbh_020,83.1386418205746
275826,govbh_020,84.7324379787483
275827,govbh_020,73.28390577579229
275866,govbh_020,61.048839138003906
275505,govbh_020,68.07186226322379
275793,govbh_020,72.53930078498306
275823,govbh_020,96.93489813467826
274305,govbh_000,34.86137143123734
274334,govbh_000,83.36185254117207
274335,govbh_000,97.59687263468729
274203,govbh_000,32.35794423784688
274204,govbh_000,32.35794423784688
274205,govbh_000,32.35794423784688
274206,govbh_000,32.35794423784688
274199,govbh_000,94.77361594464826
274256,govbh_000,80.66228168839083
274303,govbh_000,63.203385495208884
274304,govbh_000,78.0387954235925
272869,govbh_019,83.2377215102499
272859,govbh_019,92.73933618352449
270568,govbh_019,57.9868813893744
270614,govbh_019,89.02197005430003
270569,govbh_019,79.29123306005272
270532,govbh_019,92.58092039983943
272852,govbh_019,85.51257179281383
272797,govbh_019,43.29114673276943
229536,govbh_004,98.50305150877865
229536,govbh_014,98.50305150877865
229538,govbh_004,99.21415786433222
229538,govbh_014,99.21415786433222
229491,govbh_004,47.80127313818552
229491,govbh_014,47.80127313818552
229511,govbh_004,85.66397471190457
229511,govbh_014,85.66397471190457
229523,govbh_004,56.439824599032406
229523,govbh_014,56.439824599032406
229528,govbh_004,96.34991060952505
229528,govbh_014,96.34991060952505
229530,govbh_004,71.5452533337887
229530,govbh_014,71.5452533337887
229540,govbh_004,46.914469882748655
229540,govbh_014,46.914469882748655
229543,govbh_004,52.933297299341106
229543,govbh_014,52.933297299341106
229544,govbh_004,49.94288026641343
229544,govbh_014,49.94288026641343
229545,govbh_004,70.61713235301997
229545,govbh_014,70.61713235301997
229546,govbh_004,59.72150268535256
229546,govbh_014,59.72150268535256
229549,govbh_004,76.76615666805434
229549,govbh_014,76.76615666805434
229554,govbh_004,47.95419809670248
229554,govbh_014,47.95419809670248
229556,govbh_004,65.29069616192136
229556,govbh_014,65.29069616192136
229557,govbh_004,43.280160154851345
229557,govbh_014,43.280160154851345
222285,govbh_004,78.92837386674859
222285,govbh_014,78.92837386674859
221654,govbh_004,94.98252288131195
221654,govbh_014,94.98252288131195
221655,govbh_004,99.30175600881692
221655,govbh_014,99.30175600881692
229487,govbh_004,71.89685148997727
229487,govbh_014,71.89685148997727
229489,govbh_004,65.14309202109658
229489,govbh_014,65.14309202109658
229490,govbh_004,91.58003018966203
229490,govbh_014,91.58003018966203
229516,govbh_004,98.5139704102191
229516,govbh_014,98.5139704102191
229518,govbh_004,95.27628560482975
229518,govbh_014,95.27628560482975
229519,govbh_004,99.72048035108891
229519,govbh_014,99.72048035108891
229521,govbh_004,70.96034125108096
229521,govbh_014,70.96034125108096
229524,govbh_004,87.07338846803658
229524,govbh_014,87.07338846803658
229531,govbh_004,99.77261093655726
229531,govbh_014,99.77261093655726
229533,govbh_004,87.90658010403757
229533,govbh_014,87.90658010403757
229535,govbh_004,87.30109363840734
229535,govbh_014,87.30109363840734
261094,govbh_003,74.82249594073251
261054,govbh_003,91.25768095404503
261068,govbh_003,78.75718526974163
261070,govbh_003,95.93320939042235
261072,govbh_003,89.5749905540013
261073,govbh_003,86.97062709265937
261074,govbh_003,74.56184554573018
261075,govbh_003,84.50283704535589
261076,govbh_003,49.20212104875141
261077,govbh_003,20.561646659513002
261078,govbh_003,30.292585396350653
261080,govbh_003,87.65768340937758
261082,govbh_003,99.35930522484287
261083,govbh_003,92.97937924545327
261544,govbh_003,48.997740364349724
278606,govbh_002,96.25183509827998
278605,govbh_002,89.44396098470853
278607,govbh_002,85.6018898402293
278618,govbh_002,49.52859849819604
278619,govbh_002,63.76364953576747
278627,govbh_002,87.48721082046417
278636,govbh_002,51.30296587625306
278637,govbh_002,44.88329810981793
278635,govbh_002,88.46872643591612
278638,govbh_002,50.41216241786734
278330,govbh_002,55.593429696032665
278283,govbh_002,56.37985542384362
278279,govbh_002,56.37985542384362
278277,govbh_002,56.466085513810086
278908,govbh_001,52.61117728176297
278909,govbh_001,52.38214992654391
278910,govbh_001,51.949957015297
278911,govbh_001,51.949957015297
278912,govbh_001,51.85274931070969
278913,govbh_001,52.237504258302
278905,govbh_001,15.674211349812879
278906,govbh_001,15.674211349812879
278907,govbh_001,15.922516362075195
278915,govbh_001,17.515290070925733
278916,govbh_001,17.913707170062434
278917,govbh_001,15.772899027309123
278918,govbh_001,15.674211349812879
278930,govbh_001,24.615799582997674
278919,govbh_001,41.31557416443276
278920,govbh_001,34.472351705909226
278921,govbh_001,36.88678535442642
278922,govbh_001,30.751748935176412
278923,govbh_001,41.521878038719876
278924,govbh_001,41.557191682221465
278925,govbh_001,41.66253086129948
278926,govbh_001,64.62333674483948
278927,govbh_001,64.67606797368043
278928,govbh_001,64.67606797368043
278929,govbh_001,64.62333674483948
278962,govbh_001,81.26996623820484
276858,govbh_001,82.08978012545148
190202,govbh_017,75.460633836557
190731,govbh_017,89.49692889255874
190547,govbh_017,89.49692889255874
190546,govbh_017,89.49692889255874
190545,govbh_017,89.49692889255874
190542,govbh_017,89.49692889255874
190448,govbh_017,89.49692889255874
190730,govbh_017,67.18395036971583
190734,govbh_017,67.18395036971583
190735,govbh_017,67.18395036971583
190736,govbh_017,89.49692889255874
190746,govbh_017,89.49692889255874
190747,govbh_017,75.460633836557
190748,govbh_017,89.49692889255874
190749,govbh_017,89.49692889255874
190548,govbh_017,75.50153596226436
147956,govbh_009,90.97689562351886
147962,govbh_009,90.97689562351886
147963,govbh_009,90.97689562351886
147965,govbh_009,90.97689562351886
147966,govbh_009,90.97689562351886
162763,govbh_009,92.4241364999602
162794,govbh_009,94.7956324585594
162739,govbh_009,98.53668693481737
162701,govbh_009,94.75917391668375
162730,govbh_009,82.87516097888842
162593,govbh_009,55.36385116458593
276662,govbh_001,68.29797652860124
276664,govbh_001,92.47103172342544
276665,govbh_001,76.26869567314239
276682,govbh_001,89.17825647087963
276756,govbh_001,99.20747156335825
276762,govbh_001,99.20747156335825
276771,govbh_001,99.20747156335825
276681,govbh_001,61.72306780167883
278961,govbh_001,55.32748899194301
276690,govbh_001,82.34053598857038
263958,govbh_001,71.21010945182982
263941,govbh_001,71.21010945182982
263940,govbh_001,71.21010945182982
221643,govbh_004,86.16222654501257
221643,govbh_014,86.16222654501257
221639,govbh_004,55.544029485197015
221639,govbh_014,55.544029485197015
221638,govbh_004,32.26623644927147
221638,govbh_014,32.26623644927147
221635,govbh_004,30.102183544595512
221635,govbh_014,30.102183544595512
221630,govbh_004,59.271463613265716
221630,govbh_014,59.271463613265716
221699,govbh_004,70.0533267896409
221699,govbh_014,70.0533267896409
221700,govbh_004,82.67828272722636
221700,govbh_014,82.67828272722636
221709,govbh_004,78.59046568246968
221709,govbh_014,78.59046568246968
221710,govbh_004,76.55045759937232
221710,govbh_014,76.55045759937232
221711,govbh_004,63.460353998362635
221711,govbh_014,63.460353998362635
221745,govbh_004,91.56264079157539
221745,govbh_014,91.56264079157539
221746,govbh_004,92.16824753543779
221746,govbh_014,92.16824753543779
220980,govbh_004,77.34630657689658
220980,govbh_014,77.34630657689658
221641,govbh_004,57.746646036504494
221641,govbh_014,57.746646036504494
221734,govbh_004,69.91442503850253
221734,govbh_014,69.91442503850253
229522,govbh_004,82.52937263442215
229522,govbh_014,82.52937263442215
128793,govbh_013,61.2726772143721
128835,govbh_013,36.847673929213975
138033,govbh_013,96.05943451785166
130085,govbh_012,84.11392140666916
130080,govbh_012,90.9712373985115
130081,govbh_012,86.1354515157456
26906,govbh_026,77.51886008493399
910,govbh_027,52.37781088257489
41845,govbh_015,91.0918300531021
41846,govbh_015,91.0918300531021
41848,govbh_015,91.0918300531021
32820,govbh_039,79.61910499692193
32820,govbh_043,76.4367518389135
37684,govbh_059,50.205311666408306
48877,govbh_045,90.71398996998957
48800,govbh_045,95.8781486005264
71342,govbh_058,28.909858937555228
78478,govbh_054,96.16296492964291
159110,govbh_009,67.32725511595335
159109,govbh_009,67.32725511595335
162801,govbh_009,63.01059401390018
162802,govbh_009,63.01059401390018
162803,govbh_009,63.01059401390018
162804,govbh_009,63.01059401390018
154352,govbh_023,96.72089997181708
154396,govbh_023,71.24726913713603
154376,govbh_023,80.54404614044014
154377,govbh_023,97.22535826886474
154369,govbh_023,87.1478960932531
154371,govbh_023,89.28686638027223
154374,govbh_023,54.491730900233506
154375,govbh_023,52.43978820031363
154378,govbh_023,70.75707008044333
154379,govbh_023,59.30422132708696
154380,govbh_023,90.46395357287379
154381,govbh_023,43.1184729763526
154383,govbh_023,31.140018280330096
154389,govbh_023,83.4513005305798
274246,govbh_000,29.455936093498586
274202,govbh_000,32.35794423784688
274141,govbh_000,68.24278777247787
272815,govbh_019,68.84406620320426
272798,govbh_019,86.67754990938886
272795,govbh_019,94.6420064306566
272871,govbh_019,86.39627718706375
272821,govbh_019,87.44015674790994
272814,govbh_019,50.17404157169674
230115,govbh_004,98.37569040275646
230115,govbh_014,98.37569040275646
230119,govbh_004,81.35524100536001
230119,govbh_014,81.35524100536001
230120,govbh_004,52.86091411116979
230120,govbh_014,52.86091411116979
230121,govbh_004,51.955209240163946
230121,govbh_014,51.955209240163946
230122,govbh_004,45.92434516169716
230122,govbh_014,45.92434516169716
230116,govbh_004,96.48338777995694
230116,govbh_014,96.48338777995694
278432,govbh_002,83.68532304252585
278626,govbh_002,92.25257937882037
278338,govbh_002,93.17568183989701
278620,govbh_002,74.52424650889576
278297,govbh_002,92.79324476361931
278321,govbh_002,66.79757203144457
278320,govbh_002,54.42832381542291
278274,govbh_002,56.94277608301209
278303,govbh_002,56.94277608301209
278276,govbh_002,56.87196362152029
278333,govbh_002,55.86572653406636
278319,govbh_002,56.545038776594744
278326,govbh_002,56.81641737133151
278324,govbh_002,56.31796172880923
278322,govbh_002,36.82709700971923
278328,govbh_002,56.519813875998906
278302,govbh_002,62.78959553252323
278300,govbh_002,31.50760440549677
278291,govbh_002,88.08891891214118
278323,govbh_002,15.006209346875554
278325,govbh_002,7.371268265319603
278914,govbh_001,18.11003288642804
189852,govbh_017,99.42478500119216
189864,govbh_017,91.4212178998108
192289,govbh_021,90.02655113089052
192256,govbh_021,88.99031503586967
192255,govbh_021,69.7416287758276
163582,govbh_009,26.13636459961827
137841,govbh_013,96.05943451785166
137875,govbh_013,96.05943451785166
137888,govbh_013,96.05943451785166
137889,govbh_013,96.05943451785166
7559,govbh_031,98.06662382827453
7419,govbh_031,50.89706869732308
16854,govbh_033,69.8691815267532
16839,govbh_033,81.80270826309065
16905,govbh_033,58.457480741383975
16831,govbh_033,56.039393275729346
16841,govbh_033,69.13775836107128
16838,govbh_033,74.84390375300231
16822,govbh_033,20.20135571100852
16833,govbh_033,18.319604938536493
16870,govbh_033,82.55463707216586
16832,govbh_033,23.186500242964133
16820,govbh_033,25.69967920756404
19018,govbh_033,78.10114335999522
16829,govbh_033,98.49660168171788
16819,govbh_033,84.1942681556593
16818,govbh_033,76.47250068734836
16932,govbh_033,26.60647709836665
26235,govbh_026,98.5570469909261
26246,govbh_026,93.73051319943824
26247,govbh_026,73.31924622776567
26248,govbh_026,77.19958482052641
26249,govbh_026,84.8844286910818
26250,govbh_026,87.21253212366456
26275,govbh_026,81.28976251640876
26277,govbh_026,93.78154986588028
26290,govbh_026,94.94686632363482
26907,govbh_026,97.4539603677741
26903,govbh_026,83.06986319082343
26909,govbh_026,48.34696125608156
22582,govbh_044,99.437427532563
24736,govbh_025,77.96225341301681
997,govbh_027,59.24987959492655
1001,govbh_027,59.24987959492655
1009,govbh_027,59.24987959492655
1010,govbh_027,59.24987959492655
1013,govbh_027,59.24987959492655
1019,govbh_027,59.24987959492655
7818,govbh_031,73.53979663130794
7820,govbh_031,90.21853834414968
8121,govbh_032,79.52927082189393
8131,govbh_032,88.35366930262435
8140,govbh_032,92.53263116242024
8154,govbh_032,80.64942472805184
8146,govbh_032,76.48716162050536
8151,govbh_032,64.65468613871367
8153,govbh_032,55.236467894265296
8145,govbh_032,62.710973275970325
8032,govbh_032,99.34097617053519
8152,govbh_032,34.64317939677779
8120,govbh_032,97.5807801746806
8155,govbh_032,50.59185670855988
8157,govbh_032,82.40236428628988
8158,govbh_032,72.52218411229812
8156,govbh_032,92.70007956695054
14832,govbh_030,53.08209139288621
14832,govbh_037,53.08209139288621
46348,govbh_047,91.100407941184
46349,govbh_047,81.44855197650065
46350,govbh_047,65.99381961436241
46352,govbh_047,84.92933118085155
46353,govbh_047,80.40326107246756
46355,govbh_047,97.05310008641737
53387,govbh_015,75.3915989468167
53388,govbh_015,98.6549279500492
53048,govbh_015,87.44524095741964
53052,govbh_015,27.4291425327278
53054,govbh_015,38.24578458390163
38792,govbh_015,91.0918300531021
38796,govbh_015,91.0918300531021
32506,govbh_039,95.1135042311852
32509,govbh_039,81.99071123378481
32579,govbh_039,97.51623057331658
32667,govbh_039,93.61845030724929
32819,govbh_039,96.00547070570941
32819,govbh_043,63.28378549237983
40754,govbh_040,88.49435808843097
40749,govbh_040,78.49322972390117
40750,govbh_040,55.11824032783741
29197,govbh_036,95.57423147365287
29193,govbh_036,85.11397192472987
29223,govbh_036,89.90711175708553
29257,govbh_036,80.45187211981273
37672,govbh_059,83.97133951324008
37697,govbh_059,66.89341822362526
37698,govbh_059,92.67659403213447
37700,govbh_059,93.3997692796811
37801,govbh_059,98.6406581131807
37819,govbh_059,72.64773915306331
37810,govbh_059,76.6534369112272
37812,govbh_059,76.02516302460376
37811,govbh_059,73.68395828571438
37802,govbh_059,85.48200991382032
37824,govbh_059,70.51345247436782
37813,govbh_059,58.832543671378524
37823,govbh_059,67.17209468878575
37816,govbh_059,57.623321718062755
37749,govbh_059,56.371519408401944
37411,govbh_059,91.82734727807627
37714,govbh_059,22.692233369097597
37826,govbh_059,96.01620903437669
48775,govbh_046,99.8100913237745
48691,govbh_045,74.23466641576385
48694,govbh_045,81.47871089799186
48798,govbh_045,91.29456376790377
48811,govbh_045,67.062334886407
48888,govbh_045,86.0402127692098
48881,govbh_045,94.94367933021537
99579,govbh_053,96.9994770214417
99581,govbh_053,83.18627976821294
99720,govbh_053,80.98017008513962
99719,govbh_053,99.36222688710313
99721,govbh_053,58.15759832993952
99722,govbh_053,99.20520438603648
161131,govbh_008,92.02399861740963
179672,govbh_005,76.5710516771914
179672,govbh_018,76.5710516771914
179225,govbh_005,85.29254172669658
179225,govbh_018,85.29254172669658
179235,govbh_005,68.81315035749174
179235,govbh_018,68.81315035749174
179234,govbh_005,85.76854961070431
179234,govbh_018,85.76854961070431
154593,govbh_006,76.80546479275401
154593,govbh_007,76.80546479275401
154600,govbh_006,82.905252448109
154600,govbh_007,82.905252448109
154385,govbh_023,66.93470523527509
154486,govbh_023,59.75416205281468
154487,govbh_023,64.79173489999413
154347,govbh_023,40.2770128477355
154370,govbh_023,70.99181271302479
154473,govbh_023,71.04366373463927
154474,govbh_023,92.31097862372954
154485,govbh_023,22.69571008282287
153758,govbh_023,55.11236846719301
153761,govbh_023,77.71760142859662
153755,govbh_023,88.13207954760513
153756,govbh_023,78.86812295511855
153757,govbh_023,68.99288013822498
153760,govbh_023,98.27585377673685
153763,govbh_023,95.48374296728213
153764,govbh_023,80.7948985817858
153765,govbh_023,58.95694796653284
153746,govbh_023,91.8769115173229
275804,govbh_020,30.278554607892005
275809,govbh_020,56.98972104690655
275810,govbh_020,71.56567503321108
275862,govbh_020,53.30835275547856
275863,govbh_020,76.6170928469339
275864,govbh_020,72.72012909619171
275803,govbh_020,93.57202072349955
275802,govbh_020,84.3274601000883
275798,govbh_020,94.49344416561176
275797,govbh_020,84.45508809274752
275801,govbh_020,90.01144295332215
275799,govbh_020,73.9234887885155
275820,govbh_020,63.550566458047314
275821,govbh_020,69.04405205030255
275830,govbh_020,83.77110791443084
275831,govbh_020,59.867210535024576
275833,govbh_020,82.77891580738506
275835,govbh_020,80.32183279268536
275859,govbh_020,98.57561768852976
275878,govbh_020,83.48419155620324
275459,govbh_020,81.13180750254614
275460,govbh_020,97.41561607471519
275789,govbh_020,52.985044603505116
275790,govbh_020,49.2232010044866
275791,govbh_020,54.77116243976043
275792,govbh_020,54.80777334557733
275808,govbh_020,39.546263842982974
275854,govbh_020,89.78659772443292
274143,govbh_000,46.44965436730204
274215,govbh_000,33.96319221958479
274245,govbh_000,49.33813447863941
274198,govbh_000,98.54085859234844
274249,govbh_000,72.78684024859207
272818,govbh_019,98.07109597466656
221634,govbh_004,27.30874222328466
221634,govbh_014,27.30874222328466
229492,govbh_004,59.61268340067083
229492,govbh_014,59.61268340067083
229534,govbh_004,68.13280252719113
229534,govbh_014,68.13280252719113
229571,govbh_004,96.60690694743535
229571,govbh_014,96.60690694743535
229574,govbh_004,89.95826067851863
229574,govbh_014,89.95826067851863
221535,govbh_004,80.40545460847478
221535,govbh_014,80.40545460847478
221536,govbh_004,98.53084315988889
221536,govbh_014,98.53084315988889
229480,govbh_004,92.76376669595206
229480,govbh_014,92.76376669595206
261071,govbh_003,81.19451972916042
278904,govbh_001,17.81577402776205
189601,govbh_017,68.25764584303333
189600,govbh_017,74.20328469246981
189598,govbh_017,83.18292378273308
189597,govbh_017,59.83049193201807
190761,govbh_017,75.460633836557
190851,govbh_017,89.49692889255874
189599,govbh_017,28.40140207718574
190125,govbh_017,89.73536828749428
190127,govbh_017,87.51149675205289
190128,govbh_017,87.51149675205289
190129,govbh_017,87.51149675205289
190130,govbh_017,87.51149675205289
190140,govbh_017,87.51149675205289
190141,govbh_017,87.51149675205289
190144,govbh_017,87.51149675205289
190145,govbh_017,87.51149675205289
190152,govbh_017,89.73536828749428
190166,govbh_017,71.79373303279809
190167,govbh_017,71.52315200970679
190168,govbh_017,71.90137589826186
190170,govbh_017,71.39125854209585
190171,govbh_017,57.46989211112778
190172,govbh_017,58.4957396309476
190174,govbh_017,67.64582955362597
190180,govbh_017,57.057974829393096
190182,govbh_017,62.60192255700572
263943,govbh_001,71.21010945182982
221555,govbh_004,39.83944000058724
221555,govbh_014,39.83944000058724
221593,govbh_004,67.57903336271569
221593,govbh_014,67.57903336271569
221554,govbh_004,75.68921029115708
221554,govbh_014,75.68921029115708
221537,govbh_004,76.96954692761946
221537,govbh_014,76.96954692761946
221552,govbh_004,99.52233949974699
221552,govbh_014,99.52233949974699
221551,govbh_004,92.88187362954424
221551,govbh_014,92.88187362954424
221653,govbh_004,98.82881548399523
221653,govbh_014,98.82881548399523
221578,govbh_004,94.69802949450006
221578,govbh_014,94.69802949450006
221616,govbh_004,99.66283065927831
221616,govbh_014,99.66283065927831
221592,govbh_004,76.55941790610436
221592,govbh_014,76.55941790610436
221557,govbh_004,99.09747022831432
221557,govbh_014,99.09747022831432
221591,govbh_004,87.77811965708995
221591,govbh_014,87.77811965708995
221562,govbh_004,98.64289475269727
221562,govbh_014,98.64289475269727
221561,govbh_004,99.20854108669617
221561,govbh_014,99.20854108669617
221560,govbh_004,99.58678649795681
221560,govbh_014,99.58678649795681
221636,govbh_004,42.09037523873682
221636,govbh_014,42.09037523873682
221640,govbh_004,40.51410515267523
221640,govbh_014,40.51410515267523
221652,govbh_004,28.82522417785517
221652,govbh_014,28.82522417785517
221651,govbh_004,32.07315806683837
221651,govbh_014,32.07315806683837
221637,govbh_004,23.116055415012546
221637,govbh_014,23.116055415012546
221538,govbh_004,76.12556924884217
221538,govbh_014,76.12556924884217
221708,govbh_004,63.31248191972447
221708,govbh_014,63.31248191972447
130082,govbh_012,95.08188507064129
